5722ff20ba67083b,Brasília,city,https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json,Brasil,BR,"Brasília, Brasil"
27485069891a7938,New York,admin,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,Estados Unidos,US,"New York, NY"
5722ff20ba67083b,Brasília,city,https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json,Brazil,BR,"Brasília, Brazil"
27485069891a7938,New York,admin,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,Estados Unidos,US,"New York, NY"
27485069891a7938,New York,admin,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,Estados Unidos,US,"New York, NY"
27485069891a7938,New York,admin,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,Estados Unidos,US,"New York, NY"
a4ddc3856053f7e1,Natal,city,https://api.twitter.com/1.1/geo/id/a4ddc3856053f7e1.json,Brasil,BR,"Natal, Brasil"
27485069891a7938,New York,admin,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,Estados Unidos,US,"New York, NY"
97bcdfca1a2dca59,Rio de Janeiro,city,https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json,Brasil,BR,"Rio de Janeiro, Brasil"
97bcdfca1a2dca59,Rio de Janeiro,city,https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json,Brasil,BR,"Rio de Janeiro, Brasil"
a4ddc3856053f7e1,Natal,city,https://api.twitter.com/1.1/geo/id/a4ddc3856053f7e1.json,Brazil,BR,"Natal, Brazil"
0090a6f53f20ebd0,São Bernardo do Campo,city,https://api.twitter.com/1.1/geo/id/0090a6f53f20ebd0.json,Brasil,BR,"São Bernardo do Campo, Brasil"
5722ff20ba67083b,Brasília,city,https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json,Brazil,BR,"Brasília, Brazil"
c83a3bc35870a7a1,Santos,city,https://api.twitter.com/1.1/geo/id/c83a3bc35870a7a1.json,Brasil,BR,"Santos, Brasil"
27485069891a7938,New York,admin,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,United States,US,"New York, NY"
916bb5de8c23c9ab,Indaiatuba,city,https://api.twitter.com/1.1/geo/id/916bb5de8c23c9ab.json,Brasil,BR,"Indaiatuba, Brasil"
27485069891a7938,New York,admin,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,Estados Unidos,US,"New York, NY"
